Request Per Sec,Response Time
0.0083,76
0,0
0.0333,45.5
0.0167,27
0,0
0.0083,21
0.05,44.3333
0.0167,77.5
0,0
0.025,27.6667
0.0333,53.5
0.0167,29
0.0167,80.5
0,0
0.025,56
0,0
0.0083,90
0.025,44
0.025,45
0,0
0,0
0.0167,33.5
0.0333,35
0.075,24.3333
0.0167,43
0.0167,68
0.025,68
0.0167,28
0.0333,70.25
0,0
0,0
0.0167,34
0,0
0.0833,83.8
0,0
0.0333,24
0.0167,73.5
0.0167,71.5
0,0
0.0417,70
0,0
0.0083,60
0.0083,35
0,0
0.0167,82
0.0167,77.5
0.0167,50.5
0,0
0.075,75.4444
0.0083,47
0,0
0.0167,64.5
0,0
0.0167,35.5
0.0917,53.6364
0.0333,20
0.0083,39
0.0167,84.5
0.0167,32
0.05,64.8333
0,0
0.0667,63
0,0
0.0333,53.25
0.05,72
0.05,56.1667
0.0167,53.5
-1,0
0.0083,34
0,0
0,0
0.0333,85.5
0.025,36.6667
0.0083,21
0.0583,65
0.0083,45
0,0
0,0
0.025,87
0.0417,107.2
0,0
0.0167,77
0.025,74
0.0167,40
0.0667,51.25
0,0
0,0
0.0167,40.5
0,0
0.025,73
0,0
0.0083,42
0.0333,43.75
0,0
0.0083,68
0.05,36
0.0083,37
0.025,59.3333
0,0
0.025,67.6667
-1,0
0.0083,55
0,0
0.025,18.3333
0,0
0.0083,28
0.0167,74
0,0
0,0
0,0
0.0083,33
0.0333,45
0.0083,45
0.0083,45
0.0083,52
0.1083,39.9231
0.0583,69.7143
0,0
0.0583,57.2857
0.0583,42.4286
0,0
0.0167,62
0.0417,38.6
0,0
0,0
0.0167,62
0.0167,74
0.0167,64.5
0,0
0,0
0.025,63.6667
0.0083,98
0,0
0.0333,80.25
0.0167,29.5
0,0
0.0083,62
0,0
0,0
0,0
0.0167,65
0.025,143.6667
0,0
0,0
0.0583,79.2857
0.0167,31
0.0667,24.375
0,0
0.0167,57
0.0083,21
0.0083,31
0.0667,59
0.025,117
0.05,42.6667
0.0083,31
0.0083,76
0.0167,54
0,0
0.0167,56
0.0083,56
0,0
0.0417,29.8
0.0083,34
0,0
0.0333,63.75
0.0083,90
0.0417,145.8
0.0167,54
0,0
0.0167,36.5
0,0
0,0
0.0083,31
0.0083,55
0.0167,37.5
0.0167,72.5
0.05,68.8333
0,0
0,0
0.0583,50
0,0
0.0833,54.1
0.0583,42.5714
0.025,34.6667
0.0167,42
0.0667,43.75
0.0167,73.5
0.075,37.4444
0.0083,35
0.0333,27.75
0.0167,52.5
0,0
0.0417,70.8
0.0083,111
0.075,59.4444
0.0333,50.75
0.0083,61
0.0333,31
0.025,74.3333
0,0
0,0
0.0167,65.5
0.025,19.6667
0.025,77.6667
0,0
0.05,57.1667
0.0083,87
0,0
0.0167,49
0.0083,59
0.0833,41.8
0.0083,29
0.025,34.3333
0.025,65
0.0417,49
0.0167,34.5
0.0583,68.1429
0.0333,65.75
0.0083,53
0,0
0,0
0.025,27
0.0083,123
0,0
0.0583,61
0.0167,41
0,0
0.0083,36
0.025,19.3333
0.0667,57.75
0.0833,59.4
0.0167,69
0.0083,38
0,0
0,0
0.0583,45.7143
0.0667,76.375
0,0
0.0167,28.5
0,0
0.0167,33.5
0.0667,82.75
0,0
0.025,40.3333
0.0167,62
0.0167,59
0.0083,30
0.0167,37
0.0083,64
0.0083,35
0.0167,67.5
0.0083,31
0.0167,74.5
0.05,71
0.0333,45.25
0.0083,53
0.0583,54.2857
0,0
0.0333,40.5
0.0417,64.8
0.0083,99
0.025,62
0,0
0.0083,27
0.0417,50.6
0.0583,59.1429
0.0083,41
0.0167,39
0.0083,126
0,0
0.0667,66.875
0.075,58.6667
0.0333,38.25
0.05,44.3333
0,0
0.0083,28
0.0417,53
0,0
0.0417,24.8
0.025,48
0.0083,45
0.0083,64
0.0167,35.5
0.05,39.1667
0.025,37
0.0583,40.4286
0.0083,38
0.075,64.7778
-1,0
0.0167,47
0.025,85
0,0
0.0083,43
0.0167,68
0.05,64.1667
0.0167,68.5
0.0167,23.5
0.0083,59
0.025,83
0.0333,78
0,0
0.0083,52
0,0
0.0417,70.6
0.025,44
0.0167,46
0.0167,33.5
0.0167,38
0.05,57
0.075,62.7778
0.0083,57
0.025,62
0.0417,75
0.0083,55
0.0083,89
0.025,88.3333
0.0333,93.25
0.0167,25.5
0.0667,42.25
0.0083,58
0.0417,51.6
0.0417,120.2
0.025,23
0.0083,64
0.05,53
0.0083,45
0.0333,44.25
0.0167,77.5
0.0333,68.25
0.0583,52.7143
0.0167,56
0.0167,20
0.0167,39
0.0167,34.5
0.0167,73.5
0.05,30.1667
0,0
0.0083,38
0,0
0.05,60
0.0083,23
0.0833,56.8
0.025,30
0,0
0.025,65.6667
0,0
0.0167,65.5
0.0083,28
0,0
0.025,41.3333
0.0167,64
0.0333,78.25
0.0083,65
0.0167,66
0,0
0.0083,20
0,0
0.025,33.3333
0.0583,56.4286
0.0167,36
0,0
0.075,48.6667
0,0
-1,0
0.0583,43
0.0583,35.7143
0.0333,81.25
0.0083,39
0.025,43
0.0333,73.5
0.025,39.6667
0,0
0.0833,68.4
0.0083,29
0,0
0.025,72.6667
0.0083,19
0,0
0.0167,78
0,0
0.0333,29.25
0.05,80.3333
0.0417,22
0.0083,67
0.05,54.6667
0.0667,55.5
0.0083,37
0.0083,23
0.0167,67
0.0083,43
0,0
0,0
0.0167,70
0.05,46.3333
0.0083,59
0.0083,228
0.0083,55
0.0167,43
0,0
0,0
0.0083,81
0,0
0.0083,57
0.0417,78
0.0167,62.5
0.0583,39.5714
0.025,21.6667
0.0167,38
0.0083,33
0.025,91
0,0
0.0167,30
0.0167,21.5
0.0083,52
0,0
0.0167,47.5
0.025,33
0.0167,63
0.05,96.1667
0.0667,70.125
0.05,66.6667
0.0417,59.6
0.0833,86.7
0.0167,90.5
0.0167,58
0,0
0,0
0.0167,96.5
0.0417,67
0.0333,40.75
0.0083,27
0.0333,22.25
0.05,42.1667
0.0167,80
0.0083,21
0.0333,87.25
0.0417,41
0.025,93
0.0167,57.5
0.0083,65
0.0417,53
0.0333,72.25
0,0
0.025,86
0,0
0.0083,69
0.0333,37
0,0
0,0
0.0083,54
0.0083,66
0.1083,62.3846
0,0
0.025,31.6667
0.0333,50
0.0083,76
0.025,38.6667
0,0
0,0
0,0
0.0333,25
0.025,63
0.0167,35
0.0083,101
0.0083,43
0.0167,67
0.0667,67.75
0.0333,65.25
0,0
0.0333,33
0,0
0.025,28.6667
0.05,30.5
0.025,43.3333
0,0
0.05,38.8333
0.0083,47
0.0417,48.8
0,0
0.0083,63
0.0333,61.5
0.0417,54.6
0.0417,53.2
0.0083,74
0.0417,73.4
0.0583,43
0,0
0.0333,73.75
0.025,77.6667
0.0583,63
0.0333,62.25
0.0333,64.75
0,0
0.0083,35
0.0667,42.5
0.0083,38
0,0
0.0333,51.75
0.0167,36
0.05,44.5
0.0083,42
0.0083,30
0.0083,102
0.025,58.3333
0.0417,24.4
0,0
0.0583,59
0.05,39.3333
0.0333,40.25
0.0083,39
0.0417,73
0.025,68
0.05,61.6667
0,0
0,0
0,0
0.0667,65.75
0,0
0,0
0.0083,65
0,0
0.0167,30.5
0.075,40.1111
0.025,71.3333
0,0
0.025,86
0.0167,37.5
0.025,40.3333
0.0083,20
0.025,63.3333
0.0333,60.5
0,0
0.0167,65.5
0.025,79.3333
0.0333,28.25
0.0333,53.25
0.0417,42.6
0.0417,41.6
0.0917,48
0,0
0.0667,74
0.025,85.3333
0.025,66.3333
0.05,35.6667
0.0083,46
0.0083,138
0.025,70
0.0417,35
0.0417,45
0,0
0,0
0,0
0.0083,57
0,0
0.025,44.3333
0.0417,46
0.0583,38.4286
0.0333,64.5
0,0
0.025,113.3333
0,0
0.0083,38
0.0083,53
0.0083,28
0,0
0.025,27
0.0583,43.8571
0,0
0.0333,41.75
0.0083,46
0.0083,51
0,0
0.025,38
0,0
0,0
0.0667,34.125
0.025,66.3333
0.0417,39.2
0.0083,65
0.0083,59
0.0083,39
0.0167,74.5
0.0167,96.5
0,0
0.05,41.3333
0.0083,72
0.0083,50
0.0083,26
0.05,91.3333
0.0333,73.75
0,0
0.0083,46
0.0667,86.375
0.025,65
0.0083,53
0.0083,72
0.0167,44
0.0167,68.5
0,0
0.0167,33.5
0.025,25.6667
0.0083,68
0.0083,33
0.0417,49.4
0,0
0.025,56.3333
0,0
0.0167,66
0,0
0.0167,28
0,0
0.0333,37.5
0.025,62.3333
0,0
0.0667,45.5
0,0
0.075,51.1111
0.0083,80
0,0
0.0083,42
0.0083,32
0.0333,35.5
0.0083,94
0.0417,60.4
0.0167,39
0.0167,96.5
0.075,75.8889
0.05,49.5
0.0333,57.5
0.025,56.3333
0.0083,24
0.0167,52.5
0.0167,57.5
0,0
0,0
0.0083,37
0,0
0.0083,55
0.0167,55.5
0.025,68
0,0
0,0
0.0167,63
0.025,32.3333
0.0667,36.5
0.025,34
0.0083,66
0.0083,88
0,0
0.1333,49.0625
0,0
0.0583,43
0.0167,23
0.0167,71.5
0.0167,94
0.0333,32.5
0.025,43
0,0
0.0167,36.5
0.025,29.6667
0.0667,67.875
0.0333,63
0.0167,60
0.0167,57.5
0.0167,74
0.0167,26.5
0.0167,32.5
0,0
0.0083,37
0.0083,59
0,0
0.0083,35
0.05,71.1667
0.025,40.6667
0.0333,37.5
0.0167,63.5
0.0417,60
0,0
0.0083,38
0.0417,98
0.0167,38.5
0.0167,61.5
0.025,74
0.0167,68
0,0
0.0583,37.2857
0.0083,50
0.075,75
0.0583,47.4286
0.0083,52
0,0
0.0083,53
0.0167,79
0.0333,50.5
0.0167,46.5
0.0167,57
0,0
0.0417,24
0.0083,55
0.0417,62.2
0.075,65.4444
0.05,37
0.0333,24.5
0.0583,27.5714
0.0083,62
0.0167,26.5
0.0167,61
0.0083,39
-1,0
0.0083,37
0.0167,34
0.025,63.6667
0,0
0,0
0.025,72
0.0083,28
0.0417,63
0.0083,37
0,0
0.025,40.6667
0.0417,64
0,0
0.0083,51
0.025,58
0.025,42.6667
0.025,57.6667
0.0417,69.6
0.0417,45.4
0.0667,64.25
0.0167,71.5
0.0083,56
0.0333,55.25
0.0083,30
0.0167,22.5
0,0
0.0333,28.75
0.0583,74.4286
0.0167,44.5
0,0
0,0
0.025,55.6667
0.0917,63.4545
0.0083,40
0,0
0.0333,67.25
0.025,107.3333
0,0
0,0
0.0333,147.75
0.0583,44.2857
0,0
0.0333,59
0,0
0,0
0.0083,48
0.0167,28
0,0
0.025,76
0.0333,41.75
0.0417,65.4
-1,0
0,0
0.0333,73.5
0.025,70
0.025,40.6667
0.0167,33.5
0,0
0,0
0.0333,62.75
0.0167,43
0.0167,20.5
0.025,120
0.025,43
0.0417,32
0.0083,40
0.0083,56
0.125,57
0.0083,105
0.0333,86
0,0
0.025,52.3333
0.0167,58
0.025,38.3333
0.0333,74.25
0.05,54.1667
0.05,30.5
0,0
0,0
0.0417,69
0.0083,31
0.0167,43.5
0.0083,66
0,0
0.0583,77.5714
0.0583,64.1429
0.0083,61
0,0
0,0
0.025,69
0.0333,60
0.0167,38.5
0,0
0.0667,27.5
0.0167,50.5
0.025,69.6667
0.0417,58.8
0.0083,32
0.0083,68
0,0
0.0167,62.5
0,0
0,0
0.0167,35.5
0.05,80.5
0.0667,47.625
0.025,34.6667
0.0167,33.5
0.0833,59.8
0,0
0.0583,31.2857
0.0167,68
0.0167,69
0,0
0.0167,58.5
0,0
0.0167,46
0.0167,32
0,0
0.0417,65.4
0.0167,62
0,0
0.025,72
0.075,70.4444
0,0
0.0083,35
0,0
0.0417,35
0,0
0.0667,80.875
0.0583,34
0.05,43.8333
0.0167,23
0.0333,30.75
0.0333,69.5
0,0
0.0167,48.5
0,0
0.0083,70
0,0
0.05,60.8333
0.0083,62
0.0417,62.2
0.0167,63
0.025,44
0.025,35
0.05,73.6667
0.0167,43
0.0583,44.2857
0.0333,51.5
0.0083,26
0.0333,62
0,0
0.025,37
0.025,55
0,0
0,0
0.0917,77.5455
0,0
0.0083,55
0.05,69.8333
0.025,84.3333
0.025,67.3333
0.0083,72
0.025,77.3333
0.0583,52.4286
0.0667,83.375
0.0833,32.2
0,0
0.0083,60
0.0167,50
0.0583,79.8571
0.025,28.3333
0.0167,55.5
0,0
0,0
0.0583,85.5714
0.0583,74.4286
0.0333,29.25
0.0167,29
0,0
0,0
0,0
0.0167,29
0.0083,106
0.0917,84.7273
0,0
0.0167,44
0,0
0,0
0.05,35.3333
0.025,39
0.0167,39
0.0083,41
0.0167,31
0.0167,62.5
0.0083,47
0.0333,29.25
0.1,58.25
0,0
0.0083,104
0.0083,32
0,0
0.0083,53
0,0
0.0083,52
0.0167,34
0.0333,29.5
0.0167,62.5
0.025,118
0,0
0.0667,77.375
0,0
0,0
0.0167,40.5
0.025,102.6667
0.0417,29.6
0.0083,61
0.0333,59.75
0,0
0.0333,34.75
0.0167,37
0.0083,29
0.0083,43
0.0083,48
0.0083,48
0,0
0.0333,63.25
0.0083,32
0.0333,57.75
0.0333,72
0.0167,34.5
0.1167,56.2143
0.025,89.6667
0.0917,70.3636
0.0417,43.2
0.0167,68.5
0.0167,55
0.0333,57
0.0167,38.5
0.025,36.6667
0,0
0.0083,58
0.0333,30.25
0,0
0.0583,52.8571
0.05,77.3333
0.05,37.1667
0.0083,70
0.025,65.3333
0.0667,59.875
0,0
0,0
0.0167,74.5
0.0167,34
0.0083,55
0.025,34
0.0083,23
0.0083,47
0,0
0.05,43.5
0.0167,62
0,0
0,0
0.0083,32
0.0417,49.8
0.0083,68
0,0
0.0583,21
0.0167,26.5
0.0417,41.4
0,0
0,0
0.0417,44.2
0.0083,28
0,0
0.0583,50.1429
0.0083,64
0,0
0.05,85.5
0.0417,57.8
0.0833,43.9
0,0
0.0083,28
0.0583,24.5714
0.025,61.3333
0.0083,71
0.0167,25.5
0.0083,29
0.0417,43.2
0.0583,58.8571
0.0167,50.5
0,0
0.025,58
0.0083,55
0.0333,76
0,0
0.0083,51
0,0
0.0583,45.4286
0,0
0,0
0.0167,65.5
0.0667,63.125
0,0
0,0
0,0
0.0083,23
0.05,72.6667
0.0167,28.5
0.025,52.6667
0.0083,434
0.025,64.3333
0,0
0.0083,43
0.025,45.3333
0.0333,69.25
0.025,63
0.0333,71
0.075,79.2222
0.0083,56
0,0
0,0
0.025,40.6667
0.0167,27.5
0.0167,349.5
0.0167,36
0.0167,50.5
0.0167,55.5
0.075,46.4444
0.0417,43.2
0,0
0.0083,21
0.075,76.7778
0.0083,64
0.0167,28.5
0.0333,29
0.0333,32.25
0.0333,71.75
0.0083,65
0,0
0,0
0.0333,25.75
0.0583,46.7143
0,0
0.025,77
0,0
0.0667,72.625
0,0
0,0
0,0
0,0
0.0167,72
0.0417,69.2
0.0167,58
0.0417,144.6
0.0667,61.25
0.0417,163.6
0.05,31.5
0.0083,67
0.0333,52
0.1083,46.1538
0,0
0.0083,58
0.05,67.8333
0.0167,91.5
0.0417,67.2
0.0333,40.25
0.025,28
0.025,68
0.0083,28
0.0417,73.8
0.025,51.3333
0.0167,69.5
0.0167,62
0.0167,27
0,0
0,0
0.0167,42
0.0083,62
0.0083,33
0.0167,51
0.025,58.3333
0.0417,40.4
0.0083,35
0.0417,47.8
0.0333,31.5
0.0167,74.5
0.0167,43
0.05,68.6667
0.0167,71.5
0.0083,75
0.075,57.7778
0.0417,75.6
0.0083,58
0.0083,80
0.0167,48
0.0167,67.5
0.0333,39
0,0
0.05,46.3333
0.0333,150.75
0.0583,88.2857
0,0
0.0083,39
0.0583,48.1429
0.0667,41.25
0.05,79.3333
0.0333,45.25
0.0167,94.5
0.05,44.8333
0,0
0.0167,62.5
0,0
0.0583,52.7143
0.0083,38
0.0417,164.6
0,0
0.0083,42
0.075,52.6667
0.0417,28.4
0.05,137.6667
0,0
0.0083,53
0.075,44.1111
0.0167,88
0.0167,29.5
0.05,155
0.0333,42.25
0.025,79.6667
0.0083,69
0.0083,82
0.0083,36
0.0333,46
0.0583,29.1429
0.0167,31.5
0.025,63.3333
0,0
0,0
0.0667,98
0.05,57.8333
0,0
0,0
0.0083,28
0.05,39.3333
0.0417,32.2
0.0417,68.4
0.0333,35.75
0,0
0.025,81.3333
0.025,38
0.025,66
0,0
0.0333,35.25
0,0
0,0
0.05,29.3333
0.025,62
0.0583,50.4286
0.0333,58
0.0583,69.1429
0.025,75.3333
0.05,33.6667
0.1417,32.3529
0,0
0.05,59.8333
0,0
0.0083,81
0,0
0.0417,54.2
0.0083,50
0.0333,62
0.0083,36
0.0083,90
0,0
0.0083,55
0.0417,31.4
0,0
0.0083,39
0.0083,56
0,0
0.0667,68.875
0,0
0.05,64.6667
0.0083,54
0.0167,40.5
0.025,38.3333
0.0417,41.6
0.0167,66
0.0083,48
0.0417,31.2
0.0083,32
0,0
0.0333,56.5
0,0
0.025,39.3333
0.0083,67
0.0167,28.5
0.0167,39.5
0,0
0.0083,88
0.0417,65.2
0.0417,41.2
0.0417,72.4
0.025,78.3333
0.0167,57.5
0.0083,34
0.05,30.8333
0.0167,47.5
0.0333,70.75
0.0333,96.25
0.1083,46.3846
0.05,39.5
0.075,81.3333
0.0083,85
0.0083,47
0.0833,37.1
0.0417,49.8
0.05,45.8333
0.0167,58.5
0.025,48.3333
0.0083,50
0,0
0.075,68.3333
0.0083,37
0.025,41.3333
0.0083,76
0.025,28
0.025,48
0.0417,37.2
0,0
0.0667,53.375
0,0
0.0083,65
0.0167,45
0.025,27
0.025,68.3333
0,0
0.0333,61.75
0.05,148.1667
0.0167,106
0.025,31
0.0167,41
0.0083,59
0,0
0,0
0,0
0.0167,53
0.0333,42.5
0,0
0,0
0.025,64.3333
0.0083,38
0.0083,56
0.05,83
0.0167,34.5
0.025,37.6667
0.025,29.3333
0.0083,66
0.0083,38
0,0
0.0167,54
0.0167,48
0.0083,74
0.0167,51.5
0,0
0.0083,58
0.0083,41
0.0083,64
0.0083,62
0,0
0.0333,66
0,0
0.025,39.3333
0.025,39.3333
0.0667,76.5
0.025,45.3333
0.025,36.6667
0.0167,44.5
0.025,65.6667
0.0667,44.625
0.0167,69.5
0.0417,71
0,0
0.0083,63
0.0167,63
0.0583,44.5714
0,0
0,0
0,0
0.05,64.3333
0,0
0,0
0,0
0.025,73.6667
0.025,62.3333
0.0417,40.2
0.0333,54
0.0083,38
0.025,27.6667
0.075,61.1111
0.0333,27.5
0.0333,41.25
0.0083,35
0.05,28.1667
0.025,50.6667
0.075,32.6667
0,0
0.025,37.3333
0.05,56.3333
0.0167,65
0.0083,29
0.025,62.6667
0.0667,57.625
0.0333,40.75
0.025,51.6667
0.0083,28
0.0083,65
0.0083,57
0,0
0.0417,50.6
0,0
0.025,40
0.0167,40.5
0.0167,53.5
0.0333,40.5
0,0
0.0333,59.5
0.0083,29
0.0167,89
0.0167,70
0.0333,57
0,0
0,0
0.0167,33.5
0.0333,66.75
0.0083,41
0.05,42.3333
0.0417,58
0,0
0.0333,97.25
0.0083,34
0.0083,61
0.0167,54.5
0.0333,52.25
0.0083,38
0.025,30
0.025,50.6667
0.0083,27
0.0417,37.2
0,0
0.025,58
0.0583,80.8571
0,0
0.0167,56.5
0,0
0.0083,38
0.0333,49.5
0.0167,58
0.075,37.7778
0.0417,44.4
0,0
0.0083,54
0.0083,79
0.0417,64.2
0.0167,42.5
0,0
0.0083,27
0.0083,34
0.0417,39.8
0.0083,34
0.0167,62.5
0.025,79.6667
0.05,51.1667
0.0083,38
0,0
0.0083,77
0.0583,47.8571
0.0333,45.5
0,0
0.0167,64.5
0,0
0,0
0.0417,34
0.0333,37.75
0.0167,33
0,0
0,0
0.0167,72.5
0,0
0.05,61.5
0.0083,38
0,0
0,0
0.0167,27
0.0083,66
0.0167,42.5
0.0583,153.7143
0,0
0.0167,49
0.0083,22
0.0333,30.25
0.0583,34
0,0
0.0167,38.5
0.0333,58.75
0.0333,47.25
0.0333,48.75
0,0
0,0
0.025,51
0.0083,59
0.0083,28
0,0
0.0083,32
0.0417,36.4
0.0083,47
0.0167,57
0.075,81.5556
0.0417,28.6
0.0083,71
0.025,51
0,0
0.0167,38
0.0083,28
0.025,61
0.0167,75
0.025,38
0,0
0.025,51
0.025,29.6667
0.0083,28
0.075,43.2222
0.0333,60
0.0167,26.5
0.0083,28
0.0167,77
0.0083,37
0.0167,65
0,0
0.0333,31
0,0
0.0083,37
0.0417,95.2
0.0083,52
0.0417,67.2
0.0417,70.8
0.0083,38
0,0
0.0083,21
0.0167,46
0.0167,30.5
0,0
0.0333,47
0.0333,48.25
0.0083,52
0,0
0,0
0,0
0.0167,71
0,0
0.0083,32
0.0083,57
0.0417,142.8
0.0083,45
0.0083,45
0.0833,71.8
0.0333,52.75
0,0
0.025,64.6667
0.075,59.3333
0,0
0,0
0.0083,37
0.025,41.3333
0.05,42
0.0667,52.5
0.025,25.6667
0.0167,64
0.0083,63
0.025,23.6667
0.0167,67.5
0.0083,68
0.0083,69
0.0167,70.5
0.0417,46
0.0417,55.4
0.0167,20
0,0
0,0
0.0167,83
0.0167,31
0.0083,43
0.0167,73.5
0.0333,36
0,0
0.0333,63.5
0.0167,60
0,0
0,0
0,0
0.0333,62.75
0.0417,42.4
0.0417,125
0.0583,76.8571
0.025,61.6667
0.0417,80.4
0.0167,31
0.025,37
0,0
0,0
0.0667,69.5
0.0333,30.5
0.0167,79.5
0,0
0.0333,30.5
0.0167,65
0,0
0.0167,49
0.0083,33
0,0
0.0417,31.8
-1,0
0.0333,30.5
0.0333,30.25
0.0667,123.75
0.05,66
0.0417,44.8
0.0333,95.5
0.0333,52
0.025,30.3333
0.0417,33.8
0.0083,27
0.0333,40
0.0083,29
0.0333,74.5
0.0417,65.8
0.0083,80
0.025,68
0,0
0.0083,66
0,0
0.0583,76
0.025,39.6667
0,0
0,0
0.0167,97
0.0083,39
0,0
0,0
0.025,68.6667
0,0
0.0333,40.75
0.0833,43.8
0,0
0.0167,35
0.0083,67
0.075,43.3333
0.0083,30
0,0
0.0167,52
0.025,58.6667
0.0417,86
0,0
0,0
0.025,79.3333
0.0417,68.4
0,0
0.0667,62.125
0.05,60.3333
0.0167,53.5
0.0417,76.2
0,0
0.0083,33
0,0
0.0583,40.8571
0.05,58.6667
0.0333,66.75
0.0083,53
0.025,69.3333
0.075,42.6667
0.025,41
0.0417,21.4
0.0167,31.5
0.0083,36
0.025,57.6667
0.0083,60
0.025,66.3333
0.0083,77
0.0167,65.5
0,0
0.0083,72
0.075,37
0.0333,53.75
0.0083,28
0.025,27.3333
0.0083,54
0.0083,36
0,0
0.0083,49
0,0
0.0083,64
0,0
0.025,58.3333
0.0583,56.8571
0.025,112.3333
0.0083,79
0.0083,57
0.0083,28
0.0333,225
0,0
0.0083,29
0,0
0.0083,31
0.025,73.3333
0,0
0.075,38.8889
0.0167,42
0.0167,84.5
0.0083,57
0.0333,132.5
0.0167,28.5
0,0
0,0
0,0
0.0167,29
0.05,50.6667
0.0417,60.8
0.0083,47
0.025,63.3333
0.0583,41.4286
0,0
0,0
0.0083,41
0,0
0.0083,21
0.0083,55
0,0
0,0
0.0167,54
0.0667,38.375
0.025,60.3333
0.025,51
0,0
0,0
0.1,45.5
0.0083,36
0,0
0.0167,48
0.0167,38
0.0167,80
0.0167,67.5
0.0167,40
0.025,55.3333
0.0083,54
0,0
0.0333,33.5
0,0
0.025,80
0.0167,38.5
0,0
0.025,45
0,0
0.025,29.3333
0.075,30.6667
0.0417,34.4
0.0167,32.5
0.05,41.5
0.0083,45
0.0333,50
0.0083,132
0.0083,55
0.0083,51
0.0083,34
0.0583,61.8571
0.0167,47.5
0.0083,58
0,0
0.15,87.6111
0.025,66.3333
0,0
0.0167,26
0.025,51.3333
0.025,37.6667
0.0167,86
0.0333,52
0.0333,45.5
0.0167,50
0,0
0.0167,21
0.0417,54
0.0417,38.2
0.0167,44
0.025,24.3333
0.0083,23
0.0083,22
0.0917,86.9091
0.0083,92
0.0167,18
0,0
0.0167,57.5
0,0
0.0083,52
0.0083,57
0.0083,55
0,0
0.0333,83.75
0.0667,94.375
0.025,36.6667
0.0333,41
0,0
0.0083,56
0,0
0.0417,61.2
0.0167,50.5
0.0417,23.6
0,0
0,0
0.0167,29.5
0.0167,40
0.0083,39
0.0333,109
0.0333,76.75
0,0
0,0
0.0083,62
0.05,37
0,0
0.025,50.3333
0.0333,71.25
0,0
0.025,22
0,0
0,0
0.0417,39.2
0.0167,31.5
0.05,32.8333
0.0167,20
0.0083,60
0.0417,29.6
0.0083,58
0.0083,21
0.025,60.6667
0.0417,63.6
0.0167,67
0,0
0.0333,55.5
0.0167,34
0.0167,34.5
0,0
0,0
0.025,54
0.0167,28.5
0.0083,50
0.0417,45.8
0,0
0,0
0.0417,81.6
0.0333,74.75
0.0167,68
0.0083,29
0.0917,44.9091
0.0167,73.5
0.025,67.3333
0,0
0.0167,25
0.0333,40.5
0.0083,24
0.0167,71.5
0.0333,36.25
0,0
0.025,72
0.025,49.3333
0.0083,24
0,0
0.025,50.6667
0,0
0,0
0.0417,36.8
0,0
0.0083,24
0.025,57
0,0
0,0
0.0083,39
0.025,107
0.0333,51.5
0,0
0.0083,98
0.0417,70
0.0333,28.75
0.025,81
0,0
0.0083,28
0.0167,70
0.0083,77
0.025,44
0.0417,34.6
0.0167,47
0.0167,28.5
0.0083,94
0.0167,75
0.0167,70
0.0083,23
0,0
0,0
0.0083,60
0,0
0.025,22.3333
0.0167,61.5
0.0583,46.4286
0.025,48
0.0167,20.5
0.0333,38.5
0.0083,62
0.025,25.6667
0,0
0,0
0.0083,30
0.0083,29
0.0083,56
0.025,65
0.0167,104.5
0,0
0.025,71
0.0583,31.8571
0.0083,62
0,0
0.025,75.6667
0.0167,67.5
0.0083,33
0.0083,35
0,0
0.05,34
0.0167,65
0,0
0.0167,19.5
0.0167,72
0.0083,20
0.0083,61
0.0167,56
0,0
0.05,42.5
0,0
0.0333,49
0.0833,41.5
0,0
0.0333,57
0.0583,78.1429
0,0
0.0667,70.125
0.025,61.3333
0,0
0,0
0.0167,72.5
0.0667,38.875
0.025,63.6667
0.025,29
0,0
0.0167,66
0,0
0.0333,72.5
0.0083,27
0.025,30
0.025,62
0.0167,89.5
0,0
0.1083,37.9231
0.0167,24.5
0.0167,64
0.0167,28
0.0417,59.2
0.0167,40.5
0.0083,70
0.0333,65.75
0,0
0.0167,60
0.075,42.2222
0.0083,34
0.0083,59
0.025,20.3333
0.0417,63.8
0.025,51.3333
0,0
0.0167,64
0.0333,76.5
0.05,31.8333
0.0167,38.5
0.0833,74.9
0.05,100
0.0083,46
0.025,49.3333
0.025,53
0.0083,69
0.0333,35
0.0167,50
0.0417,72.6
0.0667,74.25
0,0
0.025,66.3333
0.0083,25
0.0167,28.5
0.0833,59.5
0.0083,40
0.0417,68.8
0.0083,65
0.0083,58
0,0
0,0
0.0167,58.5
0.0333,30.25
0.0417,36.4
0.025,83
0,0
0.0333,43.5
0.025,83.6667
0.05,29.3333
0,0
0.0333,73.25
0.0083,33
0,0
0.0417,34.4
0,0
0.0583,25.1429
0.0333,59.75
0,0
0.0083,52
0,0
0.0167,37.5
0.0083,67
0.0083,33
0.0333,48.75
0.025,39.3333
0.0333,51.75
0.0083,35
0.1,43.75
0.0417,30
0.0167,62.5
0,0
0.0667,71.25
0,0
0.1,41.3333
0,0
0.075,43.5556
0.075,33.3333
0.05,61.5
0.0417,47.4
0.0083,74
0.0167,89.5
0.0333,62
0.1083,76.5385
0.0083,44
0.025,32.3333
0,0
0.0167,27.5
0.0667,39.75
0.0417,27.2
0,0
0.0417,152.8
0.0083,37
0.0417,38.4
0.0583,34.8571
0.0167,22.5
0.0083,43
0.0083,71
0.0333,52.75
0,0
0.0167,25
0.025,62.6667
